
resturant_name,resturant_logo,latitude,longitude,cuisine_tag,menu_items
Gino's Deli,https://images.deliveryhero.io/image/talabat/restaurants/logo_-_2021-11-23T17_637732788146540497.jpg?width=180,25.0648583638963,55.1383772692595,"Sandwiches, Pasta, Italian","Gino's Meal for One,Gino's Meal for 2,Family Meal (Serves 4),Appetizer Share Box,Any 3 Panuozzo,Ginos Chicken Strips,Sweet Potato Fries,Ginos Potato Wedges,Mozzarella Balls,Garlic Bread & Mozzarella,Gino's Chicken Wings (6),Arancini,Quinoa Greco Salad,Italian Chicken Pasta Salad,Ginos Chicken Caesar Salad,Tomato & Mozzarella (Sandwich),Salami Melt (Sandwich),Fire Chicken BBQ (Sandwich),Chicken Pesto Mozzarella (Sandwich),Italian Meatball (Sandwich),Bresaola & Rocket (Sandwich),Butter Chicken & Burrata (Sandwich),Halloumi & Roast Vegetables (Sandwich),Chipotle Cheesesteak (Sandwich),Buffalo Chicken (Sandwich),Tuna Mayo (Sandwich),BBQ Honey Mustard (Sandwich),Classic Reuben (Sandwich),The Rebecca (Sandwich),Brooklyn Hero (Sandwich),Spaghetti Bolognese,Gino's Penne Alfredo,Penne Calabrese,Mac'n'Cheese,Gino's Gnocchi,Buffalo Ranch (30ml),Sundried Tomato Marinara (30ml),Garlic & Herb (30ml),BBQ Honey Mustard (30ml),Chipotle Mayo (30ml),Sweet Chili (30ml),Smoky BBQ (30ml),Marie Rose (30ml),Ginos Tiramisu,Chocolate Fudge Brownie,Banana Caramel Pudding,Arwa Water (500ml),Coca Cola (250ml),Coke Zero (250ml),Sprite (250ml),Fanta (250ml)"

item_name,item_description,item_price,item_image
Penne Calabrese,"Penne pasta with our homemade creamy, tangy pink sauce with sundried tomato and grilled chicken (mildly spicy)",55,https://images.deliveryhero.io/image/talabat/Menuitems/AF7D8458770DE8E73EF43D54F217BA04?width=172&amp;height=172
Mac'n'Cheese,Ginos thick and creamy macaroni and cheddar classic,38,https://images.deliveryhero.io/image/talabat/Menuitems/184FFE15A745EA6D9575AB07879AD3A7?width=172&amp;height=172
Gino's Gnocchi,Gino's famous gnocchi with your choice of homemade pesto or truffled cream,52,https://images.deliveryhero.io/image/talabat/Menuitems/D1CE8277E02FE37B203B4B963BA8B8D4?width=172&amp;height=172
Buffalo Ranch (30ml),Creamy Buffalo Ranch Dip,4,https://images.deliveryhero.io/image/talabat/Menuitems/7C649C786D6C9F45F178D7850D864CCF?width=172&amp;height=172
Sundried Tomato Marinara (30ml),"Homemade with Italian sundried tomatoes, pine nuts, and classic marinara sauce",5,https://images.deliveryhero.io/image/talabat/Menuitems/2D3BFB93606AF7980798FED46543D50D?width=172&amp;height=172
Garlic & Herb (30ml),Homemade creamy garlic and herb dip,4,https://images.deliveryhero.io/image/talabat/Menuitems/B4C28F7C60D890214D3570C05BC8AA08?width=172&amp;height=172
BBQ Honey Mustard (30ml),"A classic combination of smoky BBQ sauce, American mustard and honey",4,https://images.deliveryhero.io/image/talabat/Menuitems/08DD721E01B6A881AC2445C97978EFC6?width=172&amp;height=172
Chipotle Mayo (30ml),"Spicy, tangy and delicious with almost anything!",4,https://images.deliveryhero.io/image/talabat/Menuitems/1ACDC3895E6C2FF85EBED3ABE6D09233?width=172&amp;height=172
Sweet Chili (30ml),A sweet & (mildly) spicy classic!,3,https://images.deliveryhero.io/image/talabat/Menuitems/9902853B413DE0ECA3557BA7AA033A29?width=172&amp;height=172
Smoky BBQ (30ml),A smoky classic,3,https://images.deliveryhero.io/image/talabat/Menuitems/2DA1C33FF24D8D14B594FEECB47831CE?width=172&amp;height=172
Marie Rose (30ml),"A blend of tomato, mayonnaise, Worcestershire sauce, lemon juice and black pepper",4,https://images.deliveryhero.io/image/talabat/Menuitems/FE33C64651925FEE62E1AFE488428549?width=172&amp;height=172
Ginos Tiramisu,House special - homemade classic creamy Tiramisu (8oz),25,https://images.deliveryhero.io/image/talabat/Menuitems/151D91D378B98924202E7E1122B7E65F?width=172&amp;height=172
Chocolate Fudge Brownie,"Homemade chocolate fudge brownie - soft, chewy and delicious! Contain Nuts (1 piece)",22,https://images.deliveryhero.io/image/talabat/Menuitems/F36A533763464E4220CF5F682C4032AE?width=172&amp;height=172
Banana Caramel Pudding,"Gino's homemade pudding with caramelised banana, custard cream, and banana caramel sauce",28,https://images.deliveryhero.io/image/talabat/Menuitems/9ED6322AE9653B4860F268094F1B318C?width=172&amp;height=172
Arwa Water (500ml),,5,https://images.deliveryhero.io/image/talabat/Menuitems/6D50DFCE9C1AC7F54AB6309F69646658?width=172&amp;height=172
Coca Cola (250ml),250ml,9,https://images.deliveryhero.io/image/talabat/Menuitems/018B57901EEE37D5710BDBC5C67CADBF?width=172&amp;height=172
Coke Zero (250ml),250ml bottle,9,https://images.deliveryhero.io/image/talabat/Menuitems/ED824B8B3B336DA84682452642F1BB58?width=172&amp;height=172
Sprite (250ml),250ml bottle,9,https://images.deliveryhero.io/image/talabat/Menuitems/6A7BE630FA9BFA8A66CF789753CF35FE?width=172&amp;height=172
Fanta (250ml),250ml bottle,9,https://images.deliveryhero.io/image/talabat/Menuitems/709BC7CD76DB80270EB26F0BF793CE18?width=172&amp;height=172

resturant_name,resturant_logo,latitude,longitude,cuisine_tag,menu_items
Pasta Della Nonna,https://images.deliveryhero.io/image/talabat/restaurants/Logos_PastaDellaNonna_Sec637794192311679134.jpg?width=180,25.0651332,55.13827815,"Italian, Pasta, Salad","Nonna's Meal for 1,Nonna's Meal for 2,Pasta Party Pack - Any 4 pasta's,Nonna's Chicken Strips,Chili Cheese Bites,Nonna's Sweet Potato Fries,Homemade Garlic Bread & Mozzarella,Nonna's Chicken Wings (6) - BBQ,Nonna's Chicken Wings (6) - Buffalo,Tuscan Chicken Pasta Salad,Nonna's Grilled Chicken Caesar Salad,Sicilian Tuna Pasta Salad,Insalata Caprese,Nonna's Spaghetti Bolognese,Tagliatelle Della Mamma,Penne Alfredo,Gnocchi Alla Quattro Formaggi,Tortelloni Della Nonna,Fusili Bianco Rosso,Penne Pink,Penne Calabrese,Penne Arrabbiata,Tagliatelle Al Tartufo,Create your Own Pasta,Lasagna Al Forno Bolognese,Lasagna Di Pollo,Bambino Bolognese,Bambino Pomodoro,Mac'n'Cheese,Chicken Nuggets & Wedges,Nonna's Chocolate Fudge Brownie,Nonna's Chocolate Chip Cookie,Nonna's Banana Caramel Pudding,Nonna's Toffee Sponge Cake,Nonna's Homemade Tiramisu,Arwa Water (500ml),Coca Cola (290ml),Coke Zero (290ml),Fanta (290ml),Sprite (290ml)"

item_name,item_description,item_price,item_image
Nonna's Meal for 1,"Any Appetiser, Any Pasta, Any Soft Drink",65,https://images.deliveryhero.io/image/talabat/Menuitems/A978DF4B0B3010DD2DC990A758CF3DA9?width=172&amp;height=172
Nonna's Meal for 2,"Any 2 Appetisers, any 2 Pasta's and 2 Soft Drinks!",125,https://images.deliveryhero.io/image/talabat/Menuitems/E027EE31FA1D1EE5601A8FD4D8A562ED?width=172&amp;height=172
Pasta Party Pack - Any 4 pasta's,Choose any 4 pastas from our menu!,149,https://images.deliveryhero.io/image/talabat/Menuitems/643F8604BDDE799B008A2F243FFB1EC5?width=172&amp;height=172
Nonna's Chicken Strips,"Tender, crispy and delicious - thats how Mamma makes them! Served with BBQ Sauce (4 strips)",29,https://images.deliveryhero.io/image/talabat/Menuitems/2AB03F62823E1D36019BAE958FF0757C?width=172&amp;height=172
Chili Cheese Bites,"Breaded, crispy, (slightly) chili cheesy bites with a soft centre. Served with a homemade garlic & herb dip",29,https://images.deliveryhero.io/image/talabat/Menuitems/883A86F2C8ADB637DC31C0FF7AF3ABB2?width=172&amp;height=172
Nonna's Sweet Potato Fries,Perfectly crunchy sweet potato fries with a sweet chili dip,23,https://images.deliveryhero.io/image/talabat/Menuitems/2ECD686CD342B11621A64B85A0CF6C47?width=172&amp;height=172
Homemade Garlic Bread & Mozzarella,"Homemade freshly baked bread with fresh garlic and EVOO, topped with our creamy mozzarella",25,https://images.deliveryhero.io/image/talabat/Menuitems/94934064ACCEE0EF10A59188F6CB27DC?width=172&amp;height=172
Nonna's Chicken Wings (6) - BBQ,"Premium, thick, juicy wings smothered in your choice of Smoky BBQ sauce. Served with a Blue cheese dip (6 wings)",32,https://images.deliveryhero.io/image/talabat/Menuitems/DCFF61FF2AF96CE792DDE55B8A454233?width=172&amp;height=172
Nonna's Chicken Wings (6) - Buffalo,"Premium, thick, juicy wings smothered in tangy Buffalo sauce. Served with a Blue cheese dip",32,https://images.deliveryhero.io/image/talabat/Menuitems/1A3E4EE5CF3DDBC6E50122561EDABC47?width=172&amp;height=172
Tuscan Chicken Pasta Salad,"Served cold A delightful mix of Italian flavours and one of Nonna's crowd pleasers - fusili pasta, kalamata olives, shredded roast chicken, sweetcorn, fresh rocket, sun-dried tomato, pine nuts, homemade fresh basil pesto and parmesan",43,https://images.deliveryhero.io/image/talabat/Menuitems/303F3D7D33FAA697EC415F27313E760C?width=172&amp;height=172
Nonna's Grilled Chicken Caesar Salad,"Crispy Romaine lettuce with Nonna's creamy Caesar dressing, homemade garlic croutons, powdered parmesan cheese and grilled chicken breast",43,https://images.deliveryhero.io/image/talabat/Menuitems/2CE50F7174DA328B002D15AF3DC724A7?width=172&amp;height=172
Sicilian Tuna Pasta Salad,"Served cold Fusili pasta with Nonna's tuna mayo with Mediterranean tuna, sundried tomato, sweetcorn and spring onion",43,https://images.deliveryhero.io/image/talabat/Menuitems/447C54ED3FFFCC560DE77F7A11CD017A?width=172&amp;height=172
Insalata Caprese,"Sliced vine tomato with thick cut slices of fresh mozzarella, topped with Nonna's homemade basil pesto, fresh rocket and premium Italian EVOO",49,https://images.deliveryhero.io/image/talabat/Menuitems/6ABC91B2F17690BB2C0946929B434DD3?width=172&amp;height=172
Nonna's Spaghetti Bolognese,An Italian classic - premium spaghetti pasta tossed with Nonna's homemade rich Beef Bolognese sauce - bellissima!,49,https://images.deliveryhero.io/image/talabat/Menuitems/F89775B299576ACB6E3DFA8CAB5401AB?width=172&amp;height=172
Tagliatelle Della Mamma,"Mamma Mia! Premium tagliatelle pasta, with Mamma's famous cream sauce of sauteed shrimp and roast garlic! Maraviglioso! (mildly spicy)",59,https://images.deliveryhero.io/image/talabat/Menuitems/70F8D9F786F734A816A53D5698069EBD?width=172&amp;height=172
Penne Alfredo,Premium penne pasta with a rich and creamy sauce of oven roast chicken and fresh mushroom. Topped with Parmesan,49,https://images.deliveryhero.io/image/talabat/Menuitems/D26CDDDC35FCF83CBF316F4B9288DF99?width=172&amp;height=172
Gnocchi Alla Quattro Formaggi,"Deliciously satisfying gnocchi pasta with a creamy, cheesy homemade four cheese sauce (cheddar, parmesan, gorgonzola and emmenthal)",49,https://images.deliveryhero.io/image/talabat/Menuitems/BF11FDC060C31D8F57AB039012B2DDAF?width=172&amp;height=172
Tortelloni Della Nonna,"Mamma's delicious spinach & ricotta stuffed tortelloni, mixed with a cream sauce of smoked turkey, shiitake mushroom and emmental. Just the way Nonna likes it!",59,https://images.deliveryhero.io/image/talabat/Menuitems/49A6403E2DAD51A0A1FE9890AFCE4D04?width=172&amp;height=172
Fusili Bianco Rosso,"Fusili pasta swirls mixed in Nonna's rich, flavour packed pomodoro sauce, topped with fresh straciatella and chili flakes",59,https://images.deliveryhero.io/image/talabat/Menuitems/860423B1DD8508128849FE2518F6DEC2?width=172&amp;height=172
Penne Pink,"Premium durum wheat penne rigate mixed with the perfect balance of Nonna's zesty pomodoro sauce, and silky smooth cooking cream",46,https://images.deliveryhero.io/image/talabat/Menuitems/E89B8735F5E5FAFF4BD8A867558B5E3D?width=172&amp;height=172
Penne Calabrese,"Penne pasta with a creamy, tangy pink sauce with sundried tomato and grilled chicken (mildly spicy)",55,https://images.deliveryhero.io/image/talabat/Menuitems/759AA219FA0887C943C971EA5B4BB0D8?width=172&amp;height=172
Penne Arrabbiata,"Premium durum wheat penne pasta with Nonna's classic sugo all'arrabbiata - a spicy sauce made from garlic, tomatoes, and dried red chili peppers, originating from the Lazio region, around Rome, and translated as 'angry' - in reference to the spice of the chili's",46,
Tagliatelle Al Tartufo,"Nonna's premium tagliatelle pasta, with a creamy homemade sauce of fresh mushroom and black truffle",55,
Create your Own Pasta,Create you own pasta with our premium pastas and homemade sauces,46,
Lasagna Al Forno Bolognese,"Fresh lasagna sheets smothered with Nonna's 100% homemade Beef Bolognese and homemade bechamel sauce, topped with fior di latte mozzarella and parmesan",52,https://images.deliveryhero.io/image/talabat/Menuitems/4B94AACDE4DB9B423FB7FDD66757B368?width=172&amp;height=172
Lasagna Di Pollo,"Layers of fresh lasagna, filled with Nonna's homemade basil pesto, shredded oven roast chicken breast, classic homemade bechamel sauce and topped with fior di latte mozzarella and parmesan",52,https://images.deliveryhero.io/image/talabat/Menuitems/2FF654280C2A932BDD30869C7763C626?width=172&amp;height=172
Bambino Bolognese,"Our classic Spaghetti with Beef Bolognese, just a bit smaller!",35,https://images.deliveryhero.io/image/talabat/Menuitems/C8D22CC686D9E26AA9116E8E938A5AE7?width=172&amp;height=172
Bambino Pomodoro,Penne pasta topped with our rich tomato sauce,32,https://images.deliveryhero.io/image/talabat/Menuitems/BA525323902551064FFAB033BC75CB0D?width=172&amp;height=172
Mac'n'Cheese,Nonna's delightfully creamy classic cheddar cheese mac!,35,https://images.deliveryhero.io/image/talabat/Menuitems/01D658CD3C9C83D0E289193F43D2C28F?width=172&amp;height=172
Chicken Nuggets & Wedges,Crispy chicken nuggets with seasoned potato wedges,28,https://images.deliveryhero.io/image/talabat/Menuitems/13F24739ABC5729750F3923F3809E47D?width=172&amp;height=172
Nonna's Chocolate Fudge Brownie,"Soft, fudgy and chocolatey. Satisfaction guaranteed! Contains Nuts",23,https://images.deliveryhero.io/image/talabat/Menuitems/4CBE990CA3AA7066814D49DB23EDF7BA?width=172&amp;height=172
Nonna's Chocolate Chip Cookie,"Soft, buttery, and stuffed with chocolate. A perfect treat!",23,https://images.deliveryhero.io/image/talabat/Menuitems/A1537480AF6BC48B69DDDD3A568EDC7C?width=172&amp;height=172
Nonna's Banana Caramel Pudding,"Nonna's homemade pudding with caramelised banana, custard cream, and banana caramel sauce",28,https://images.deliveryhero.io/image/talabat/Menuitems/8E1706AEDEC303E6B5343394551A7EF1?width=172&amp;height=172
Nonna's Toffee Sponge Cake,Homemade toffee sponge with creme anglaise and toffee nut caramel sauce,28,https://images.deliveryhero.io/image/talabat/Menuitems/4787052D27E3C1BD86ED0E039D37D866?width=172&amp;height=172
Nonna's Homemade Tiramisu,Classic Tiramisu using Nonna's secret recipe,28,https://images.deliveryhero.io/image/talabat/Menuitems/31F657C8D13C362F85CD77FB1F92C4FF?width=172&amp;height=172
Arwa Water (500ml),,5,https://images.deliveryhero.io/image/talabat/Menuitems/BB9E183197C487B000DA50E378E44485?width=172&amp;height=172
Coca Cola (290ml),,9,https://images.deliveryhero.io/image/talabat/Menuitems/DF22E314A3DA3D18A0C01867A561E51C?width=172&amp;height=172
Coke Zero (290ml),,9,https://images.deliveryhero.io/image/talabat/Menuitems/4C1E22C272FF722ACD7BE8E0718B7B8F?width=172&amp;height=172
Fanta (290ml),,9,https://images.deliveryhero.io/image/talabat/Menuitems/105CA63D17E048DEA39B96190DA307EF?width=172&amp;height=172
Sprite (290ml),,9,https://images.deliveryhero.io/image/talabat/Menuitems/61E9855C029D4D5C14B6EACABB7AB352?width=172&amp;height=172

resturant_name,resturant_logo,latitude,longitude,cuisine_tag,menu_items
Pizzaro,https://images.deliveryhero.io/image/talabat/restaurants/pizzaro_logo_2_(500x_637901901529791866.jpg?width=180,25.083309,55.146559,"Italian, Pizza, Pasta","Mixed Seafood Pizza BOGO,4 Cheese Pizza BOGO,Hawaiin Pizza BOGO,Buratta Cheese Pizza BOGO,Bufala Cheese with Sundried Tomato Pizza BOGO,All Meat Pizza BOGO,Two Way Pizza,Meal for 1,Party Feast,Meal for 2,Meal for 3,Family Feast,Classic Margherita Pizza,Margherita with Bufala Mozzarella Pizza,Spicy Italian Pepperoni Pizza,Pepperoni Jalapeño Pizza,Bufalla Cheese with Sundried Tomato Pizza,Eggplant and Parmesan Pizza,4 Cheese Pizza,Hawaiian Pizza,Mix Vegetables Pizza,Burrata Cheese Pizza,Truffle Pizza,All Meat Pizza,Burrata Mushroom Pizza,Turkey & Artichokes Pizza,Mixed Seafood Pizza,Whole Wheat Spicy Chicken Pizza,Buffalo Chicken Pizza,Chicken Jalapeño Pizza,BBQ Chicken Pizza,Steak Pizza,Crispy Turkey Ham Pizza,Funghi Supreme Pizza,Ranch Chicken Pizza,Shawarma Pizza,Short Ribs Pizza,Mac & Cheese Balls,Fried Prawns with Spicy Sauce,Deep Fried Calamari,Deep Fried Potato & Cheese Balls,Shrimps Skewers,Deep Fried Mozzarella Sticks,BBQ Style Chicken Wings,Baked Garlic Bread,Skin-On Fries,Potato Wedges with Garlic and Rosemary,Cajun Fries,Deep Fried Chicken Balls,Buffalo Chicken Wings,Buffalo Chicken Balls,Pink Chicken Pasta,Traditional Home-Style Lasagna Pasta,Seafood Linguine Pasta,Penne with Mushroom and Chicken Pasta,Ravioli Filled with Mushroom & Ricotta Pasta,Spaghetti Pasta with Turkey Ham and Carbonara Sauce,Penne with Spicy Arrabiata Sauce,Spaghetti Bolognese,Cajun Shrimp Pasta,Pizzaro Signature Chicken Salad,Rucola and Mozzarella Salad,Seasonal Mixed Salad with Parmesan,Mediterranean Feta Salad,Healthy Kale Salad,Burrata Salad,Pumpkin Soup with Prawns,Mushroom Soup,Nutella Pizza,Traditional Tiramisu,Triple Chocolate Mousse,Italian Cheesecake,Classic Brownies,Pepsi,Diet Pepsi,7Up,Diet 7Up,Mirinda,Mountain Dew,Al Ain Water Small,Al Ain Water Large"

item_name,item_description,item_price,item_image
Mixed Seafood Pizza BOGO,"Pizza sauce, mozzarella fior di latte, basil, oregano, garlic, chili flakes, prawns, squids, mussels, olive oil.",61.0,https://images.deliveryhero.io/image/talabat/Menuitems/DFC90CA12E9D60F728BEFED5DBEFCCE4?width=172&amp;height=172
4 Cheese Pizza BOGO,"Pizza sauce, mozzarella fior di latte, smoked mozzarella, gorgonzola, parmigiano cheese.",56.0,https://images.deliveryhero.io/image/talabat/Menuitems/5B72678947C62E8F7274D957C01D5C6C?width=172&amp;height=172
